代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元)
0998.HK,中信银行,2009-09-24,5.25,5.19,5.25,5.03,5.09,39187224,199633276,0.16,-3.0476,5.0943
0998.HK,中信银行,2009-09-25,5.09,5.08,5.17,5.02,5.14,21214054,108222901,-0.05,0.9823,5.1015
0998.HK,中信银行,2009-09-28,5.14,5.12,5.12,4.95,4.97,18478622,92557883,0.17,-3.3074,5.0089
0998.HK,中信银行,2009-09-29,4.97,5.09,5.14,5.05,5.09,23375514,119195235,-0.12,2.4145,5.0991
0998.HK,中信银行,2009-09-30,5.09,4.96,5.15,4.96,5.11,21233467,108482644,-0.02,0.3929,5.1090
0998.HK,中信银行,2009-10-09,5.11,4.93,5.42,5.33,5.39,39954021,215121532,-0.28,5.4795,5.3842
0998.HK,中信银行,2009-10-12,5.39,5.44,5.48,5.36,5.47,50704094,276194276,-0.08,1.4842,5.4472
0998.HK,中信银行,2009-10-13,5.47,5.49,5.54,5.40,5.44,49213238,269466033,0.03,-0.5484,5.4755
0998.HK,中信银行,2009-10-14,5.44,5.49,5.51,5.43,5.51,43825899,240079530,-0.07,1.2868,5.4780
0998.HK,中信银行,2009-10-15,5.51,5.60,5.70,5.58,5.63,81757849,462184395,-0.12,2.1779,5.6531
0998.HK,中信银行,2009-10-16,5.63,5.69,5.69,5.44,5.47,61708705,341942846,0.16,-2.8419,5.5412
0998.HK,中信银行,2009-10-19,5.47,5.47,5.67,5.42,5.65,36470617,202732423,-0.18,3.2907,5.5588
0998.HK,中信银行,2009-10-20,5.65,5.70,5.82,5.67,5.78,87080658,501902163,-0.13,2.3009,5.7636
0998.HK,中信银行,2009-10-21,5.78,5.78,5.80,5.73,5.77,32518687,187216877,0.01,-0.1730,5.7572
0998.HK,中信银行,2009-10-22,5.77,5.76,5.88,5.68,5.88,50935103,295323858,-0.11,1.9064,5.7980
0998.HK,中信银行,2009-10-23,5.88,5.96,6.00,5.91,5.99,51334817,306720529,-0.11,1.8707,5.9749
0998.HK,中信银行,2009-10-27,5.99,5.90,6.09,5.84,6.03,64037412,385830081,-0.04,0.6678,6.0251
0998.HK,中信银行,2009-10-28,6.03,5.95,6.02,5.85,5.86,24224870,143867094,0.17,-2.8192,5.9388
0998.HK,中信银行,2009-10-29,5.86,5.75,5.75,5.63,5.66,50736916,288648357,0.20,-3.4130,5.6891
0998.HK,中信银行,2009-10-30,5.66,5.90,5.97,5.82,5.94,38742016,229407752,-0.28,4.9470,5.9214
0998.HK,中信银行,2009-11-02,5.94,5.73,6.01,5.68,5.92,51711098,305122582,0.02,-0.3367,5.9005
0998.HK,中信银行,2009-11-03,5.92,5.93,6.03,5.90,5.95,31663508,188659970,-0.03,0.5068,5.9583
0998.HK,中信银行,2009-11-04,5.95,5.93,6.16,5.93,6.12,53950187,329726791,-0.17,2.8571,6.1117
0998.HK,中信银行,2009-11-05,6.12,6.01,6.18,6.01,6.18,40739054,250816446,-0.06,0.9804,6.1567
0998.HK,中信银行,2009-11-06,6.18,6.25,6.30,6.21,6.29,38043949,238704641,-0.11,1.7799,6.2744
0998.HK,中信银行,2009-11-09,6.29,6.30,6.39,6.21,6.38,44249970,280774061,-0.09,1.4308,6.3452
0998.HK,中信银行,2009-11-10,6.38,6.40,6.43,6.24,6.34,51554420,326816105,0.04,-0.6270,6.3392
0998.HK,中信银行,2009-11-11,6.34,6.29,6.39,6.27,6.38,26515096,167634585,0.04,0.6309,6.3222
0998.HK,中信银行,2009-11-12,6.38,6.40,6.42,6.30,6.30,28643907,181859602,-0.08,-1.2539,6.3490
0998.HK,中信银行,2009-11-13,6.30,6.35,6.57,6.28,6.55,85594779,554437862,0.25,3.9683,6.4775
0998.HK,中信银行,2009-11-16,6.55,6.66,6.85,6.66,6.79,85945533,582558246,0.24,3.6641,6.7782
0998.HK,中信银行,2009-11-17,6.79,6.83,6.98,6.78,6.97,87783377,602035844,0.18,2.6510,6.8582
0998.HK,中信银行,2009-11-18,6.97,6.94,6.98,6.81,6.93,76975894,531473696,-0.04,-0.5739,6.9044
0998.HK,中信银行,2009-11-19,6.93,6.90,6.92,6.74,6.76,52553311,357142767,-0.17,-2.4531,6.7958
0998.HK,中信银行,2009-11-20,6.76,6.67,6.67,6.39,6.47,126160993,819753370,-0.29,-4.2899,6.4977
0998.HK,中信银行,2009-11-23,6.47,6.55,6.78,6.51,6.73,61556302,411518682,0.26,4.0185,6.6852
0998.HK,中信银行,2009-11-24,6.73,6.65,6.84,6.60,6.66,67505810,452573718,-0.07,-1.0401,6.7042
0998.HK,中信银行,2009-11-25,6.66,6.57,6.66,6.35,6.53,91785933,593247856,-0.13,-1.9520,6.4634
0998.HK,中信银行,2009-11-26,6.53,6.50,6.62,6.35,6.42,75207166,488324621,-0.11,-1.6845,6.4931
0998.HK,中信银行,2009-11-27,6.42,6.24,6.32,5.94,5.97,127792130,778215299,-0.45,-7.0093,6.0897
0998.HK,中信银行,2009-11-30,5.97,6.25,6.41,6.21,6.40,66327270,420780180,0.43,7.2027,6.3440
0998.HK,中信银行,2009-12-01,6.40,6.34,6.51,6.30,6.50,33834537,218467957,0.10,1.5625,6.4570
0998.HK,中信银行,2009-12-02,6.50,6.56,6.66,6.53,6.63,37909065,250938213,0.13,2.0000,6.6195
0998.HK,中信银行,2009-12-03,6.63,6.68,6.69,6.59,6.67,18127775,120905126,0.04,0.6033,6.6696
0998.HK,中信银行,2009-12-04,6.67,6.67,6.95,6.58,6.85,74234528,506484153,0.18,2.6987,6.8228
0998.HK,中信银行,2009-12-07,6.85,6.84,6.91,6.75,6.85,35409623,242987381,0.00,0.0000,6.8622
0998.HK,中信银行,2009-12-08,6.85,6.70,6.77,6.66,6.71,45477013,305339994,-0.14,-2.0438,6.7142
0998.HK,中信银行,2009-12-09,6.71,6.73,6.73,6.36,6.50,69498850,452244833,-0.21,-3.1297,6.5072
0998.HK,中信银行,2009-12-10,6.50,6.63,6.66,6.42,6.55,30993710,202337048,0.05,0.7692,6.5283
0998.HK,中信银行,2009-12-11,6.55,6.59,6.79,6.59,6.77,51329278,344435987,0.22,3.3588,6.7103
0998.HK,中信银行,2009-12-14,6.77,6.63,6.90,6.53,6.81,56733199,382357350,0.04,0.5908,6.7396
0998.HK,中信银行,2009-12-15,6.81,6.80,6.81,6.59,6.68,31173555,208373131,-0.13,-1.9090,6.6843
0998.HK,中信银行,2009-12-16,6.68,6.70,6.72,6.42,6.47,58020927,376902790,-0.21,-3.1437,6.4960
0998.HK,中信银行,2009-12-17,6.47,6.56,6.56,6.27,6.29,53258841,341196426,-0.18,-2.7821,6.4064
0998.HK,中信银行,2009-12-18,6.29,6.32,6.32,6.15,6.18,42488928,263170591,-0.11,-1.7488,6.1939
0998.HK,中信银行,2009-12-21,6.18,6.18,6.26,6.14,6.17,18672958,115454746,-0.01,-0.1618,6.1830
0998.HK,中信银行,2009-12-22,6.17,6.24,6.42,6.21,6.35,33501792,212066585,0.18,2.9173,6.3300
0998.HK,中信银行,2009-12-23,6.35,6.38,6.46,6.30,6.39,43769482,279618144,0.04,0.6299,6.3884
0998.HK,中信银行,2009-12-24,6.39,6.45,6.52,6.36,6.50,24171232,155616516,0.11,1.7214,6.4381
0998.HK,中信银行,2010-12-28,6.50,6.63,6.63,6.46,6.54,22662305,148493944,0.04,0.6154,6.5525
0998.HK,中信银行,2010-12-29,6.54,6.50,6.54,6.39,6.46,32015066,206348433,-0.08,-1.2232,6.4454
0998.HK,中信银行,2010-12-30,6.46,6.45,6.58,6.40,6.54,60638436,392060701,-0.08,1.2384,6.4655
0998.HK,中信银行,2010-12-31,6.54,6.56,6.65,6.52,6.63,22253187,147090912,-0.09,1.3761,6.6099
0998.HK,中信银行,2010-01-04,6.63,6.62,6.65,6.48,6.50,21539602,140920499,0.13,-1.9608,6.5424
0998.HK,中信银行,2010-01-05,6.50,6.41,6.75,6.41,6.75,48137506,318609499,-0.25,3.8462,6.6187
0998.HK,中信银行,2010-01-06,6.75,6.75,6.75,6.65,6.70,42283891,283831135,0.05,-0.7407,6.7125
0998.HK,中信银行,2010-01-07,6.70,6.67,6.69,6.48,6.54,49758277,325974850,0.16,-2.3881,6.5512
0998.HK,中信银行,2010-01-08,6.54,6.49,6.56,6.32,6.42,74420245,476926662,0.12,-1.8349,6.4086
0998.HK,中信银行,2010-01-11,6.42,6.49,6.52,6.26,6.28,115249574,729535531,0.14,-2.1807,6.3300
0998.HK,中信银行,2010-01-12,6.28,6.21,6.24,6.09,6.11,111669189,685980564,0.17,-2.7070,6.1430
0998.HK,中信银行,2010-01-13,6.11,5.97,5.98,5.65,5.71,239220693,1379632626,0.40,-6.5466,5.7672
0998.HK,中信银行,2010-01-14,5.71,5.77,5.83,5.56,5.58,89888395,512776693,0.13,-2.2767,5.7046
0998.HK,中信银行,2010-01-15,5.58,5.60,5.64,5.45,5.52,148777458,822095061,0.06,-1.0753,5.5257
0998.HK,中信银行,2010-01-18,5.52,5.50,5.79,5.47,5.73,105693426,600293220,-0.21,3.8043,5.6796
0998.HK,中信银行,2010-01-19,5.73,5.73,5.86,5.63,5.85,90816619,520346169,-0.12,2.0942,5.7296
0998.HK,中信银行,2010-01-20,5.85,5.78,5.82,5.58,5.61,86721704,490011563,0.24,-4.1026,5.6504
0998.HK,中信银行,2010-01-21,5.61,5.55,5.55,5.40,5.41,110315506,601452002,0.20,-3.5651,5.4521
0998.HK,中信银行,2010-01-22,5.41,5.27,5.52,5.25,5.51,121511558,654498159,-0.10,1.8484,5.3863
0998.HK,中信银行,2010-01-25,5.51,5.47,5.47,5.25,5.30,114801749,611042053,0.21,-3.8113,5.3226
0998.HK,中信银行,2010-01-26,5.30,5.30,5.31,5.11,5.13,81799374,423639473,0.17,-3.2075,5.1790
0998.HK,中信银行,2010-01-27,5.13,5.15,5.24,4.97,5.00,89288275,455038102,0.13,-2.5341,5.0963
0998.HK,中信银行,2010-01-28,5.00,5.10,5.23,5.08,5.22,60193107,310887884,-0.22,4.4000,5.1648
0998.HK,中信银行,2010-01-29,5.22,5.06,5.28,5.06,5.23,57522991,298935916,-0.01,0.1916,5.1968
0998.HK,中信银行,2010-02-01,5.23,5.16,5.41,5.11,5.39,51890341,274517826,-0.16,3.0593,5.2903
0998.HK,中信银行,2010-02-02,5.39,5.55,5.55,5.39,5.40,59120978,321907482,-0.01,0.1855,5.4449
0998.HK,中信银行,2010-02-03,5.40,5.45,5.58,5.35,5.55,73112470,401404610,-0.15,2.7778,5.4902
0998.HK,中信银行,2010-02-04,5.55,5.50,5.51,5.41,5.50,37389645,204470674,0.05,-0.9009,5.4686
0998.HK,中信银行,2010-02-05,5.50,5.28,5.29,5.16,5.19,58842663,306208471,0.31,-5.6364,5.2039
0998.HK,中信银行,2010-02-08,5.19,5.19,5.29,5.13,5.23,47966776,249373910,-0.04,0.7707,5.1989
0998.HK,中信银行,2010-02-09,5.23,5.26,5.31,5.11,5.29,52206762,271888113,-0.06,1.1472,5.2079
0998.HK,中信银行,2010-02-10,5.29,5.29,5.39,5.29,5.36,35226539,188412352,-0.07,1.3233,5.3486
0998.HK,中信银行,2010-02-11,5.36,5.40,5.54,5.37,5.47,35390858,192978327,-0.11,2.0522,5.4528
0998.HK,中信银行,2010-02-12,5.47,5.49,5.52,5.44,5.46,25565865,139976719,0.01,-0.1828,5.4751
0998.HK,中信银行,2010-02-22,5.46,5.51,5.38,5.22,5.31,19739400,104389906,0.15,-2.7473,5.2884
0998.HK,中信银行,2010-02-23,5.31,5.22,5.40,5.17,5.32,28482255,150542973,-0.01,0.1883,5.2855
0998.HK,中信银行,2010-02-24,5.32,5.25,5.29,5.20,5.26,28526206,149487814,0.06,-1.1278,5.2404
0998.HK,中信银行,2010-02-25,5.26,5.21,5.30,5.15,5.17,59143785,307424085,0.09,-1.7110,5.1979
0998.HK,中信银行,2010-02-26,5.17,5.19,5.24,5.14,5.19,40370187,209285739,-0.02,0.3868,5.1842
0998.HK,中信银行,2010-03-01,5.19,5.24,5.55,5.24,5.55,88575783,480940073,-0.36,6.9364,5.4297
0998.HK,中信银行,2010-03-02,5.55,5.59,5.65,5.50,5.55,54836867,306030769,0.00,0.0000,5.5807
0998.HK,中信银行,2010-03-03,5.55,5.57,5.61,5.48,5.59,24824691,138345853,-0.04,0.7207,5.5729
0998.HK,中信银行,2010-03-04,5.59,5.60,5.62,5.48,5.54,31992406,177623418,0.05,-0.8945,5.5520
0998.HK,中信银行,2010-03-05,5.54,5.60,5.70,5.55,5.69,65793164,371550264,-0.15,2.7076,5.6472
0998.HK,中信银行,2010-03-08,5.69,5.75,5.85,5.75,5.82,77254014,448165174,-0.13,2.2847,5.8012
0998.HK,中信银行,2010-03-09,5.82,5.80,5.86,5.74,5.80,34264158,198663288,0.02,-0.3436,5.7980
0998.HK,中信银行,2010-03-10,5.80,5.84,5.84,5.65,5.71,32331240,185549004,0.09,-1.5517,5.7390
0998.HK,中信银行,2010-03-11,5.71,5.73,5.75,5.58,5.65,42598667,240168898,0.06,-1.0508,5.6379
0998.HK,中信银行,2010-03-12,5.65,5.61,5.64,5.52,5.58,33926627,188810051,0.07,-1.2389,5.5652
0998.HK,中信银行,2010-03-15,5.58,5.53,5.58,5.47,5.50,20501541,112915366,0.08,-1.4337,5.5077
0998.HK,中信银行,2010-03-16,5.50,5.54,5.58,5.41,5.47,35721012,194842774,0.03,-0.5455,5.4546
0998.HK,中信银行,2010-03-17,5.47,5.48,5.72,5.48,5.67,46523996,262327582,-0.20,3.6563,5.6385
0998.HK,中信银行,2010-03-18,5.67,5.61,5.78,5.61,5.68,26624833,152044920,-0.01,0.1764,5.7106
0998.HK,中信银行,2010-03-19,5.68,5.68,5.70,5.58,5.62,30285398,170644622,0.06,-1.0563,5.6346
0998.HK,中信银行,2010-03-22,5.62,5.63,5.66,5.50,5.62,41373379,231227478,0.00,0.0000,5.5888
0998.HK,中信银行,2010-03-23,5.62,5.67,5.70,5.55,5.58,17997487,100982580,0.04,-0.7117,5.6109
0998.HK,中信银行,2010-03-24,5.58,5.63,5.70,5.62,5.66,21782349,123143373,-0.08,1.4337,5.6534
0998.HK,中信银行,2010-03-25,5.66,5.55,5.56,5.48,5.53,33163296,183203622,0.13,-2.2968,5.5243
0998.HK,中信银行,2010-03-26,5.53,5.48,5.65,5.47,5.55,34802974,193515934,-0.02,0.3617,5.5603
0998.HK,中信银行,2010-03-29,5.55,5.61,5.78,5.59,5.66,33186206,188392118,-0.11,1.9820,5.6768
0998.HK,中信银行,2010-03-30,5.66,5.68,5.80,5.66,5.79,44552945,256539773,-0.13,2.2968,5.7581
0998.HK,中信银行,2010-03-31,5.79,5.74,5.88,5.74,5.82,46652206,271558275,-0.03,0.5181,5.8209
0998.HK,中信银行,2010-04-01,5.82,5.90,6.05,5.87,6.03,75085182,447443444,-0.21,3.6082,5.9591
0998.HK,中信银行,2010-04-07,6.03,6.06,6.17,6.05,6.13,53033714,324423930,-0.10,1.6584,6.1173
0998.HK,中信银行,2010-04-08,6.13,6.12,6.12,6.00,6.02,27920400,169030032,0.11,-1.7945,6.0540
0998.HK,中信银行,2010-04-09,6.02,6.10,6.15,6.02,6.13,42119244,257225898,0.11,1.8272,6.1071
0998.HK,中信银行,2010-04-12,6.13,6.20,6.20,6.00,6.02,33525337,203774520,0.11,-1.7945,6.0782
0998.HK,中信银行,2010-04-13,6.02,5.99,6.10,5.86,5.90,35253258,209653724,0.12,-1.9934,5.9471
0998.HK,中信银行,2010-04-14,5.90,5.90,6.00,5.86,5.94,35466519,210373255,-0.04,0.6780,5.9316
0998.HK,中信银行,2010-04-15,5.94,5.94,6.00,5.85,5.86,26765401,158398978,0.08,-1.3468,5.9180
0998.HK,中信银行,2010-04-16,5.86,5.85,5.85,5.66,5.68,48613105,277992584,0.18,-3.0717,5.7185
0998.HK,中信银行,2010-04-19,5.68,5.60,5.63,5.47,5.52,54136895,299672239,0.16,-2.8169,5.5355
0998.HK,中信银行,2010-04-20,5.52,5.52,5.56,5.50,5.54,51160258,282812218,-0.02,0.3623,5.5280
0998.HK,中信银行,2010-04-21,5.54,5.58,5.58,5.42,5.44,58808024,321639439,0.10,-1.8051,5.4693
0998.HK,中信银行,2010-04-22,5.44,5.40,5.41,5.28,5.33,62231467,331913773,0.11,-2.0221,5.3335
0998.HK,中信银行,2010-04-23,5.33,5.31,5.35,5.25,5.27,49533652,262226216,0.06,-1.1257,5.2939
0998.HK,中信银行,2010-04-26,5.27,5.35,5.42,5.34,5.40,25957402,139823012,-0.13,2.4668,5.3866
0998.HK,中信银行,2010-04-27,5.40,5.35,5.37,5.25,5.30,38215000,203004340,0.10,-1.8519,5.3122
0998.HK,中信银行,2010-04-28,5.30,5.21,5.35,5.20,5.29,36502081,191483540,0.01,-0.1887,5.2458
0998.HK,中信银行,2010-04-29,5.29,5.26,5.30,5.03,5.07,90092711,461456620,0.22,-4.1588,5.1220
0998.HK,中信银行,2010-04-30,5.07,5.07,5.22,5.00,5.21,66795965,341212220,-0.14,2.7613,5.1083
0998.HK,中信银行,2010-05-04,5.21,5.10,5.10,4.99,5.00,43775989,220209491,0.21,-4.0307,5.0304
0998.HK,中信银行,2010-05-05,5.00,4.94,4.94,4.82,4.88,69892829,340583738,0.12,-2.4000,4.8729
0998.HK,中信银行,2010-05-06,4.88,4.83,4.85,4.64,4.69,87311886,412370551,0.19,-3.8934,4.7230
0998.HK,中信银行,2010-05-07,4.69,4.51,4.66,4.51,4.61,84987655,390347982,0.08,-1.7058,4.5930
0998.HK,中信银行,2010-05-10,4.61,4.76,4.80,4.68,4.76,49368799,234509582,-0.15,3.2538,4.7502
0998.HK,中信银行,2010-05-11,4.76,4.78,4.84,4.58,4.62,46191626,215212354,0.14,-2.9412,4.6591
0998.HK,中信银行,2010-05-12,4.62,4.61,4.66,4.53,4.59,52033814,237740901,0.03,-0.6494,4.5690
0998.HK,中信银行,2010-05-13,4.59,4.68,4.68,4.57,4.64,75158413,348538827,-0.05,1.0893,4.6374
0998.HK,中信银行,2010-05-14,4.64,4.58,4.74,4.58,4.66,50174088,233981233,-0.02,0.4310,4.6634
0998.HK,中信银行,2010-05-17,4.66,4.59,4.59,4.42,4.44,86146637,388122890,0.22,-4.7210,4.5054
0998.HK,中信银行,2010-05-18,4.44,4.48,4.64,4.44,4.61,52224901,237299013,-0.17,3.8288,4.5438
0998.HK,中信银行,2010-05-19,4.61,4.42,4.51,4.38,4.40,34229008,152082228,0.21,-2.4304,4.4431
0998.HK,中信银行,2010-05-20,4.40,4.40,4.50,4.31,4.38,46625804,205074260,0.02,-0.4545,4.3983
0998.HK,中信银行,2010-05-24,4.38,4.36,4.56,4.36,4.49,41296101,186152143,-0.11,2.5114,4.5077
0998.HK,中信银行,2010-05-25,4.49,4.40,4.40,4.16,4.19,69017784,294945599,0.30,-6.6815,4.2735
0998.HK,中信银行,2010-05-26,4.19,4.28,4.40,4.23,4.38,87160052,377138999,-0.19,4.5346,4.3270
0998.HK,中信银行,2010-05-27,4.38,4.31,4.57,4.27,4.50,43827429,195807638,-0.12,2.7397,4.4677
0998.HK,中信银行,2010-05-28,4.50,4.62,4.74,4.58,4.61,61869939,288106187,-0.11,2.4444,4.6566
0998.HK,中信银行,2010-05-31,4.61,4.64,4.71,4.58,4.66,25031955,116489756,-0.05,1.0846,4.6536
0998.HK,中信银行,2010-06-01,4.66,4.55,4.68,4.55,4.59,24479400,113129967,0.07,-1.5021,4.6214
0998.HK,中信银行,2010-06-02,4.59,4.58,4.65,4.48,4.52,31336067,142193666,0.07,-1.5251,4.5377
0998.HK,中信银行,2010-06-03,4.52,4.64,4.75,4.60,4.73,48654823,229389544,-0.21,4.6460,4.7146
0998.HK,中信银行,2010-06-04,4.73,4.72,4.84,4.66,4.83,35287137,167275928,-0.10,2.1142,4.7404
0998.HK,中信银行,2010-06-07,4.83,4.60,4.73,4.60,4.70,38075106,177578876,0.13,-2.6915,4.6639
0998.HK,中信银行,2010-06-08,4.70,4.71,4.75,4.65,4.71,24237067,114310505,-0.01,0.2128,4.7164
0998.HK,中信银行,2010-06-09,4.71,4.70,5.20,4.61,4.80,71130663,345305061,-0.09,1.9108,4.8545
0998.HK,中信银行,2010-06-10,4.80,4.82,4.96,4.80,4.90,50271022,246636636,-0.10,2.0833,4.9061
0998.HK,中信银行,2010-06-11,4.90,5.00,5.01,4.92,4.95,29305542,145745076,-0.05,1.0204,4.9733
0998.HK,中信银行,2010-06-17,4.95,5.00,5.02,4.92,5.00,33448359,166815605,-0.05,1.0101,4.9873
0998.HK,中信银行,2010-06-18,5.00,4.98,5.08,4.96,5.01,29457852,147876644,-0.01,0.2000,5.0199
0998.HK,中信银行,2010-06-21,5.01,5.09,5.26,5.09,5.24,72653276,377480867,-0.23,4.5908,5.1956
0998.HK,中信银行,2010-06-22,5.24,5.25,5.30,5.20,5.27,37176336,195918437,-0.03,0.5725,5.2700
0998.HK,中信银行,2010-06-23,5.27,5.20,5.30,5.20,5.26,25621836,134214712,0.01,-0.1898,5.2383
0998.HK,中信银行,2010-06-24,5.26,5.28,5.30,5.20,5.21,28322112,148596705,0.05,-0.9506,5.2467
0998.HK,中信银行,2010-06-25,5.21,5.19,5.22,5.11,5.20,30563402,157587701,0.01,-0.1919,5.1561
0998.HK,中信银行,2010-06-28,5.20,5.15,5.25,5.15,5.22,14044454,73177549,-0.02,0.3846,5.2104
0998.HK,中信银行,2010-06-29,5.22,5.22,5.22,4.98,5.00,48952963,246963605,0.22,-4.2146,5.0449
0998.HK,中信银行,2010-06-30,5.00,4.86,5.05,4.85,4.99,41000644,203395994,0.01,-0.2000,4.9608
0998.HK,中信银行,2010-07-02,4.99,5.00,5.02,4.77,4.79,69510484,335483297,0.20,-4.0080,4.8264
0998.HK,中信银行,2010-07-05,4.79,4.74,4.80,4.71,4.76,25047778,118936010,0.03,-0.6263,4.7484
0998.HK,中信银行,2010-07-06,4.76,4.70,4.97,4.70,4.95,30267062,147256550,-0.19,3.9916,4.8652
0998.HK,中信银行,2010-07-07,4.95,4.84,4.93,4.84,4.91,18043327,88130921,0.04,-0.8081,4.8844
0998.HK,中信银行,2010-07-08,4.91,4.98,5.07,4.95,4.97,42459163,213201637,-0.06,1.2220,5.0213
0998.HK,中信银行,2010-07-09,4.97,5.00,5.15,5.00,5.07,34074438,173997755,-0.10,2.0121,5.1064
0998.HK,中信银行,2010-07-12,5.07,5.15,5.18,5.10,5.14,21070359,108480631,-0.07,1.3807,5.1485
0998.HK,中信银行,2010-07-13,5.14,5.10,5.23,5.10,5.19,37950395,196759719,-0.05,0.9728,5.1847
0998.HK,中信银行,2010-07-14,5.19,5.28,5.28,5.16,5.20,42578100,222613158,-0.01,0.1927,5.2283
0998.HK,中信银行,2010-07-15,5.20,5.20,5.25,5.00,5.05,39114126,198535253,0.15,-2.8846,5.0758
0998.HK,中信银行,2010-07-16,5.05,5.00,5.08,4.98,5.01,51211367,257378192,0.04,-0.7921,5.0258
0998.HK,中信银行,2010-07-19,5.01,4.96,4.99,4.90,4.94,27526942,136280464,0.07,-1.3972,4.9508
0998.HK,中信银行,2010-07-20,4.94,4.96,5.04,4.90,4.93,31709055,157600495,0.01,-0.2024,4.9702
0998.HK,中信银行,2010-07-21,4.93,4.98,5.05,4.94,5.05,20054427,100624408,-0.12,2.4341,5.0176
0998.HK,中信银行,2010-07-22,5.05,5.00,5.09,4.99,5.07,23236730,117246171,-0.02,0.3960,5.0457
0998.HK,中信银行,2010-07-23,5.07,5.11,5.38,5.11,5.30,91366478,480827147,-0.23,4.5365,5.2626
0998.HK,中信银行,2010-07-26,5.30,5.35,5.37,5.26,5.33,40227074,214165783,-0.03,0.5660,5.3239
0998.HK,中信银行,2010-07-27,5.33,5.36,5.40,5.31,5.37,47491696,254594788,-0.04,0.7505,5.3608
0998.HK,中信银行,2010-07-28,5.37,5.36,5.40,5.31,5.35,41291341,220955707,0.02,-0.3724,5.3511
0998.HK,中信银行,2010-07-29,5.35,5.33,5.35,5.25,5.29,21130732,111765202,0.06,-1.1215,5.2892
0998.HK,中信银行,2010-07-30,5.29,5.24,5.29,5.20,5.24,26281664,137346274,0.05,-0.9452,5.2259
0998.HK,中信银行,2010-08-02,5.24,5.30,5.45,5.24,5.45,46402916,250853333,-0.21,4.0076,5.4060
0998.HK,中信银行,2010-08-03,5.45,5.45,5.53,5.44,5.50,58811118,323358464,-0.05,0.9174,5.4983
0998.HK,中信银行,2010-08-04,5.50,5.52,5.58,5.50,5.52,33039367,183234101,-0.02,0.3636,5.5459
0998.HK,中信银行,2010-08-05,5.52,5.50,5.57,5.39,5.43,37091193,202600536,0.09,-1.6304,5.4622
0998.HK,中信银行,2010-08-06,5.43,5.45,5.49,5.38,5.47,24547727,133638588,-0.04,0.7366,5.4440
0998.HK,中信银行,2010-08-09,5.47,5.47,5.57,5.42,5.54,25780883,142187476,-0.07,1.2797,5.5152
0998.HK,中信银行,2010-08-10,5.54,5.65,5.65,5.40,5.41,38959256,214155081,0.13,-2.3466,5.4969
0998.HK,中信银行,2010-08-11,5.41,5.40,5.46,5.22,5.23,46912876,248936160,0.18,-3.3272,5.3064
0998.HK,中信银行,2010-08-12,5.23,5.14,5.17,5.02,5.09,96494231,490854799,0.14,-2.6769,5.0869
0998.HK,中信银行,2010-08-13,5.09,5.05,5.14,5.04,5.12,41718688,212057948,-0.03,0.5894,5.0830
0998.HK,中信银行,2010-08-16,5.12,5.05,5.26,5.05,5.20,29569633,153346385,-0.08,1.5625,5.1859
0998.HK,中信银行,2010-08-17,5.20,5.17,5.23,5.14,5.22,16216561,84321862,-0.02,0.3846,5.1997
0998.HK,中信银行,2010-08-18,5.22,5.24,5.30,5.15,5.24,34424538,180522868,-0.02,0.3831,5.2440
0998.HK,中信银行,2010-08-19,5.24,5.28,5.33,5.24,5.29,26712350,141374703,-0.05,0.9542,5.2925
0998.HK,中信银行,2010-08-20,5.29,5.27,5.35,5.22,5.33,42378748,225297554,-0.04,0.7561,5.3163
0998.HK,中信银行,2010-08-23,5.33,5.30,5.34,5.21,5.29,31422232,165331980,-0.04,-0.7505,5.2616
0998.HK,中信银行,2010-08-24,5.29,5.25,5.31,5.18,5.20,27342629,142714713,-0.09,-1.7013,5.2195
0998.HK,中信银行,2010-08-25,5.20,5.15,5.20,5.10,5.13,23558922,121054396,-0.07,-1.3462,5.1384
0998.HK,中信银行,2010-08-26,5.13,5.16,5.16,5.09,5.12,15014493,76793487,-0.01,-0.1949,5.1146
0998.HK,中信银行,2010-08-27,5.12,5.08,5.12,5.05,5.10,18926694,96109521,-0.02,-0.3906,5.0780
0998.HK,中信银行,2010-08-30,5.10,5.14,5.19,5.12,5.15,18498440,95465910,0.05,0.9804,5.1608
0998.HK,中信银行,2010-08-31,5.15,5.08,5.10,5.01,5.05,22508959,113641331,-0.10,-1.9417,5.0487
0998.HK,中信银行,2010-09-01,5.05,5.09,5.11,5.02,5.08,27620246,140021600,0.03,0.5941,5.0695
0998.HK,中信银行,2010-09-02,5.08,5.16,5.25,5.15,5.25,29280956,152660793,0.17,3.3465,5.2137
0998.HK,中信银行,2010-09-03,5.25,5.20,5.28,5.15,5.25,17520456,91613935,0.00,0.0000,5.2290
0998.HK,中信银行,2010-09-06,5.25,5.31,5.35,5.25,5.32,28580852,151781853,0.07,1.3333,5.3106
0998.HK,中信银行,2010-09-07,5.32,5.26,5.37,5.26,5.31,17180174,91512964,-0.01,-0.1880,5.3267
0998.HK,中信银行,2010-09-08,5.31,5.21,5.21,5.10,5.12,110619200,567470478,-0.19,-3.5782,5.1299
0998.HK,中信银行,2010-09-09,5.12,5.08,5.13,5.08,5.10,41973863,214156641,-0.02,-0.3906,5.1021
